StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,PID
7/26/2022 10:29,7/26/2022 10:30,IP Address,100,65,TRUE,7/26/2022 10:30,R_1Gytlgo61coo6zh,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",55a2fa33fdf99b073cd94947
7/26/2022 10:30,7/26/2022 10:31,IP Address,100,64,TRUE,7/26/2022 10:31,R_2WUOY7HY3eIXl9b,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",6150f63728c7b27243666e51
7/26/2022 10:31,7/26/2022 10:32,IP Address,100,65,TRUE,7/26/2022 10:32,R_3PN3QYSXcfUR1P2,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Not Sure,,Yes,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5ec0b261e742474c101e343f
7/26/2022 10:32,7/26/2022 10:32,IP Address,100,34,TRUE,7/26/2022 10:32,R_25TILpUei0dcnWd,,,,,anonymous,EN,"Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Often,Often,"Yes, use the responses.",5fdd80af5312ca44ef4988d1
7/26/2022 10:31,7/26/2022 10:32,IP Address,100,79,TRUE,7/26/2022 10:32,R_2zUrJgwTGJpUVHF,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",Yes,100,Yes,Yes,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",5d16ab9b59da87001ac41a61
7/26/2022 10:32,7/26/2022 10:34,IP Address,100,103,TRUE,7/26/2022 10:34,R_3MmJekmCDikpBe1,,,,,anonymous,EN,,,,,Yes,Often,Some of the time,Some of the time,"Yes, use the responses.",60c6b4ac3397cc95663dc43c
7/26/2022 10:33,7/26/2022 10:34,IP Address,100,77,TRUE,7/26/2022 10:34,R_XLgl3T052gKlZKN,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5b101e9d7a3be2000106bcec
7/26/2022 10:34,7/26/2022 10:36,IP Address,100,145,TRUE,7/26/2022 10:36,R_0wumFncfdG2L8WJ,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",55c4fc3dfdf99b559867a416
7/26/2022 10:35,7/26/2022 10:37,IP Address,100,132,TRUE,7/26/2022 10:37,R_xob8bPxtZuDrdzX,,,,,anonymous,EN,Someone claiming to be from the IRS (but wasn't),No,,No,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",627e806c3aed88dec8b99815
7/26/2022 10:36,7/26/2022 10:37,IP Address,100,48,TRUE,7/26/2022 10:37,R_28FCCO0Qw8yOQpM,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",61006b0f1f3bfddb6b4c5d55
7/26/2022 10:37,7/26/2022 10:38,IP Address,100,109,TRUE,7/26/2022 10:38,R_sv3xex8420ZH5uN,,,,,anonymous,EN,Other,No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",62ded472638493f7e203049e
7/26/2022 10:38,7/26/2022 10:39,IP Address,100,29,TRUE,7/26/2022 10:39,R_2ebz10icj8Yi2n4,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62de297b72c4772f35d984ae
7/26/2022 10:38,7/26/2022 10:39,IP Address,100,36,TRUE,7/26/2022 10:39,R_3qjVfSWDObLfgek,,,,,anonymous,EN,Someone claiming to be from the IRS (but wasn't),No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",58c72acd444ade00010234d8
7/26/2022 10:39,7/26/2022 10:39,IP Address,100,44,TRUE,7/26/2022 10:39,R_2uO1C8j5W27Qd3V,,,,,anonymous,EN,Other,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5bd845189673510001877e36
7/26/2022 10:39,7/26/2022 10:39,IP Address,100,20,TRUE,7/26/2022 10:39,R_1NCzaNc76lQfVqK,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from the company where you work (but wasn't)",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62de297b72c4772f35d984ae
7/26/2022 10:39,7/26/2022 10:40,IP Address,100,49,TRUE,7/26/2022 10:40,R_1kGNEF5ELmEiVwQ,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Some of the time,Often,"Yes, use the responses.",6172db316212169efd33f55d
7/26/2022 10:39,7/26/2022 10:40,IP Address,100,69,TRUE,7/26/2022 10:40,R_1oo6aKXKvotWaZq,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Some of the time,Often,"Yes, use the responses.",61030ec5af70b827d04351ca
7/26/2022 10:40,7/26/2022 10:41,IP Address,100,63,TRUE,7/26/2022 10:41,R_1eWwa6PRNtwmGZY,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5ec73b6aa916fc00088dce6d
7/26/2022 10:41,7/26/2022 10:41,IP Address,100,36,TRUE,7/26/2022 10:41,R_1gCpT53nIeOJdNk,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,Not Sure,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",61f2ad10a09e72f23cbaf7aa
7/26/2022 10:40,7/26/2022 10:41,IP Address,100,58,TRUE,7/26/2022 10:41,R_11c5C1dMfdcCcxA,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",613aad30bcfed65155a026ec
7/26/2022 10:40,7/26/2022 10:41,IP Address,100,113,TRUE,7/26/2022 10:41,R_2uInRlViBSAJnZR,,,,,anonymous,EN,Someone claiming to be from the Social Security Administration (but wasn't),No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",60e8974c6cbf013cde0a68b9
7/26/2022 10:41,7/26/2022 10:41,IP Address,100,47,TRUE,7/26/2022 10:42,R_2zutAHhMRDJfGFU,,,,,anonymous,EN,Someone claiming to be from the company where you work (but wasn't),No,,No,Yes,Often,Often,Often,"Yes, use the responses.",62daa52d86e66e5feaf3bc15
7/26/2022 10:40,7/26/2022 10:42,IP Address,100,95,TRUE,7/26/2022 10:42,R_2Pegj6HxQSzQBfF,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",5f3dd31899a9be204ea557f6
7/26/2022 10:41,7/26/2022 10:42,IP Address,100,74,TRUE,7/26/2022 10:42,R_2RV0Y5ias17daFR,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Not Sure,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",62bb0dc2c60dac6ed86178b8
7/26/2022 10:43,7/26/2022 10:44,IP Address,100,60,TRUE,7/26/2022 10:44,R_1PTMUgilTlGQO6d,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,No,No,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",60fe010f7d53d4e9cebf78a4
7/26/2022 10:42,7/26/2022 10:44,IP Address,100,72,TRUE,7/26/2022 10:44,R_WpJbvj7Zy0iw3q9,,,,,anonymous,EN,Other,No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5edd97e2fd7ffeabca19907a
7/26/2022 10:44,7/26/2022 10:45,IP Address,100,29,TRUE,7/26/2022 10:45,R_ysyd4w9561BQPO9,,,,,anonymous,EN,,,,,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5e547b8120b6394918a9cc80
7/26/2022 10:44,7/26/2022 10:45,IP Address,100,74,TRUE,7/26/2022 10:45,R_xi7imhEgdDN4akN,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",6286987a9f8caaa173e5e053
7/26/2022 10:44,7/26/2022 10:46,IP Address,100,103,TRUE,7/26/2022 10:46,R_1g61AYa1WkYGqc4,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Often,"Yes, use the responses.",5f5d072a03bb910d975cc8ab
7/26/2022 10:45,7/26/2022 10:46,IP Address,100,42,TRUE,7/26/2022 10:46,R_1kOkwVFWu9hvQmb,,,,,anonymous,EN,Other,No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",6119e2fc2605933b16ea87c0
7/26/2022 10:45,7/26/2022 10:46,IP Address,100,54,TRUE,7/26/2022 10:46,R_4ZuxzQa4kTN2TDj,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5f285dc5b09b3715fa20a14c
7/26/2022 10:46,7/26/2022 10:46,IP Address,100,37,TRUE,7/26/2022 10:46,R_1OJCVV5F5uG0Kvn,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",60b7a77ccd6f5c19f13e83e6
7/26/2022 10:45,7/26/2022 10:47,IP Address,100,111,TRUE,7/26/2022 10:47,R_3KNng4i6FILJljT,,,,,anonymous,EN,Other,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5c65b3d45416680001bed9fa
7/26/2022 10:46,7/26/2022 10:47,IP Address,100,54,TRUE,7/26/2022 10:47,R_1PaUDMqY6DF8d1r,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,Yes,Not Sure,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5dd4c20186c8864a376f7480
7/26/2022 10:46,7/26/2022 10:48,IP Address,100,95,TRUE,7/26/2022 10:48,R_1MPUPfurZZuK70b,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Often,Often,Often,"Yes, use the responses.",5c506a7b8ac59200014d05da
7/26/2022 10:47,7/26/2022 10:48,IP Address,100,52,TRUE,7/26/2022 10:48,R_12F2YhvWbS3cbpp,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Not Sure,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62b1e4dfa33a3d444584c8b3
7/26/2022 10:48,7/26/2022 10:48,IP Address,100,23,TRUE,7/26/2022 10:48,R_8v7llJTVoZ5QDuh,,,,,anonymous,EN,,,,,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",570e6b4fc9e604000f020a6f
7/26/2022 10:47,7/26/2022 10:48,IP Address,100,55,TRUE,7/26/2022 10:48,R_24HKc96dcBB32Yw,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",59f71f797086f80001941493
7/26/2022 10:48,7/26/2022 10:48,IP Address,100,37,TRUE,7/26/2022 10:48,R_3EKJDsZaot7fPpP,,,,,anonymous,EN,,,,,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5e668d33ffed4c410e662f8a
7/26/2022 10:48,7/26/2022 10:49,IP Address,100,37,TRUE,7/26/2022 10:49,R_uaKnVN1DYB5T04h,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",611939dc3e537358d9946523
7/26/2022 10:49,7/26/2022 10:50,IP Address,100,40,TRUE,7/26/2022 10:50,R_1mQuO8K3ThwpwcF,,,,,anonymous,EN,,,,,No,Often,Often,Often,"Yes, use the responses.",5dd4c2f2390fb648f7baf4d2
7/26/2022 10:44,7/26/2022 10:50,IP Address,100,348,TRUE,7/26/2022 10:50,R_2qq3sEbrmTT7wP1,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",6065641fcd92b6328a54163f
7/26/2022 10:49,7/26/2022 10:51,IP Address,100,71,TRUE,7/26/2022 10:51,R_241m5VgVQWp71Wo,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,Yes,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",61009e4c46c0dd640ebc06d3
7/26/2022 10:50,7/26/2022 10:51,IP Address,100,71,TRUE,7/26/2022 10:51,R_2bHpgJwTiCWePuL,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5d09895e65eb3400189cc207
7/26/2022 10:51,7/26/2022 10:52,IP Address,100,46,TRUE,7/26/2022 10:52,R_2dtqjkzYn6eu0X1,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",60fda003f3acba0353b4c015
7/26/2022 10:51,7/26/2022 10:53,IP Address,100,80,TRUE,7/26/2022 10:53,R_22JsMe3sLfRVLqT,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Some of the time,Some of the time,Often,"Yes, use the responses.",5f9a25f467c68d13eaa9cc5c
7/26/2022 10:51,7/26/2022 10:53,IP Address,100,91,TRUE,7/26/2022 10:53,R_1mLbqxJQQgJXBBs,,,,,anonymous,EN,,,,,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5dd733ca946f7c6e031bb8a3
7/26/2022 10:52,7/26/2022 10:53,IP Address,100,54,TRUE,7/26/2022 10:53,R_TwtS3HKJ61Fi7qV,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62dabdae166cd27103139c97
7/26/2022 10:52,7/26/2022 10:53,IP Address,100,71,TRUE,7/26/2022 10:53,R_2DUjywXP0UHRdDm,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,200,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",58fd1e751178370001dd35bb
7/26/2022 10:53,7/26/2022 10:54,IP Address,100,82,TRUE,7/26/2022 10:54,R_dhubNSpgYPzFE1r,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",60f96f9a4dd14494f27e1957
7/26/2022 10:54,7/26/2022 10:55,IP Address,100,53,TRUE,7/26/2022 10:55,R_1pmzoKknG2jKPJy,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",60d76140337e60ae26f7fce9
7/26/2022 10:56,7/26/2022 10:57,IP Address,100,43,TRUE,7/26/2022 10:57,R_DNz4xOC0ljErkYx,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,Not Sure,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",6115d535dbd6948950e5441a
7/26/2022 10:56,7/26/2022 10:57,IP Address,100,48,TRUE,7/26/2022 10:57,R_3sn5KYeVgaFmHAY,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",5c2e2fa00b8ad80001aebf07
7/26/2022 10:57,7/26/2022 10:58,IP Address,100,36,TRUE,7/26/2022 10:58,R_1ilFwFKSOiipcQC,,,,,anonymous,EN,,,,,Yes,Some of the time,Often,Some of the time,"Yes, use the responses.",61087ae0233749ee73d4c095
7/26/2022 10:58,7/26/2022 10:59,IP Address,100,69,TRUE,7/26/2022 10:59,R_11c00DvS84NHmNw,,,,,anonymous,EN,Other,No,,Not Sure,No,Often,Some of the time,Some of the time,"Yes, use the responses.",60175a2c2d7cc99cb9f4049c
7/26/2022 10:58,7/26/2022 11:00,IP Address,100,85,TRUE,7/26/2022 11:00,R_YbupbfmKqATQKch,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5f533cca31bf350009c01ac1
7/26/2022 10:59,7/26/2022 11:00,IP Address,100,44,TRUE,7/26/2022 11:00,R_D0I5OXcn3v23Pyh,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",614fa2d8176b0317b451cd0f
7/26/2022 11:01,7/26/2022 11:02,IP Address,100,73,TRUE,7/26/2022 11:02,R_1dyPi4p0qOffXkq,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Often,Some of the time,Some of the time,"Yes, use the responses.",615239af65358edf57e7a095
7/26/2022 11:02,7/26/2022 11:03,IP Address,100,39,TRUE,7/26/2022 11:03,R_3iPAm378lzg0jCS,,,,,anonymous,EN,,,,,Yes,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",62ceceef861666828c3cb8a6
7/26/2022 11:03,7/26/2022 11:04,IP Address,100,32,TRUE,7/26/2022 11:04,R_1LXAOokHg3GSJIq,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5c8f2c0347373f00194e40d3
