StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,PID
7/29/2022 19:42,7/29/2022 19:43,IP Address,100,102,TRUE,7/29/2022 19:43,R_2aazuAaSbw6Iz68,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6111bbce876b862d4be52cd3
7/29/2022 19:42,7/29/2022 19:44,IP Address,100,122,TRUE,7/29/2022 19:44,R_V2sTtRdOVU6UfTj,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5be8eb4d40b06b0001372c77
7/29/2022 19:45,7/29/2022 19:46,IP Address,100,49,TRUE,7/29/2022 19:46,R_8uYguvU28l79YoV,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",5e2631760e122288e0404af7
7/29/2022 19:45,7/29/2022 19:46,IP Address,100,65,TRUE,7/29/2022 19:46,R_1DnVCAZqii3vewu,,,,,anonymous,EN,Someone claiming to be from another government agency (but wasn't),No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",60fd78cb439f85c6a297f44e
7/29/2022 19:47,7/29/2022 19:48,IP Address,100,65,TRUE,7/29/2022 19:48,R_3PvsctT4wJHf4Tw,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",60fde976c38e39d4ba3b1968
7/29/2022 19:47,7/29/2022 19:48,IP Address,100,83,TRUE,7/29/2022 19:48,R_338gz1HW2p6K66t,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,No,No,Often,Some of the time,Some of the time,"Yes, use the responses.",5c99d8bf53deaa0001cc14a5
7/29/2022 19:47,7/29/2022 19:49,IP Address,100,77,TRUE,7/29/2022 19:49,R_3O0myAsPU78EZiR,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5980128635fbf100017d0861
7/29/2022 19:48,7/29/2022 19:49,IP Address,100,56,TRUE,7/29/2022 19:49,R_2VEmneXYMbKbQfK,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone selling fraudulent goods or services",No,,Yes,No,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",5fcad4ecaacaf17c8640ebd9
7/29/2022 19:51,7/29/2022 19:52,IP Address,100,44,TRUE,7/29/2022 19:52,R_2zwJ2cXrptcnnmO,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5df5888b61b48a3dd970d282
7/29/2022 19:50,7/29/2022 19:52,IP Address,100,130,TRUE,7/29/2022 19:52,R_217yg6jQabOcx9c,,,,,anonymous,EN,Someone selling fraudulent goods or services,Yes,50,No,Yes,Often,Often,Often,"Yes, use the responses.",5adf9727eb6040000153a677
7/29/2022 19:51,7/29/2022 19:52,IP Address,100,71,TRUE,7/29/2022 19:52,R_10YEnboPFUhkkoJ,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62b10d376cda94ec0cd6c1e3
7/29/2022 19:50,7/29/2022 19:52,IP Address,100,98,TRUE,7/29/2022 19:52,R_AcXs3F7K0HXNK8h,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",60fee4900df86713b669fe90
7/29/2022 19:51,7/29/2022 19:52,IP Address,100,72,TRUE,7/29/2022 19:52,R_2uWjrk3FH2Dfzu8,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",605ecd69c2dcf55416af0f6c
7/29/2022 19:51,7/29/2022 19:52,IP Address,100,72,TRUE,7/29/2022 19:52,R_1prjhZpCob53ZhM,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Often,Some of the time,Often,"Yes, use the responses.",62e1ce78f3baa9e8ae1acfdf
7/29/2022 19:52,7/29/2022 19:53,IP Address,100,42,TRUE,7/29/2022 19:53,R_2rUQm1yFaUSdIUJ,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5ed841ca5833de34c634851d
7/29/2022 19:53,7/29/2022 19:55,IP Address,100,62,TRUE,7/29/2022 19:55,R_Y95hxg1wpaR3nJ7,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5f4878b5d5ce10216efa9fd0
7/29/2022 19:54,7/29/2022 19:55,IP Address,100,75,TRUE,7/29/2022 19:55,R_1lmbzfo2qMR837U,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6103494acb49b118fdcf2db5
7/29/2022 19:55,7/29/2022 19:55,IP Address,100,47,TRUE,7/29/2022 19:55,R_24NtNki7xsaa7UN,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",62e3ea3dbade9cf532ebebfe
7/29/2022 19:55,7/29/2022 19:56,IP Address,100,44,TRUE,7/29/2022 19:56,R_3NyLypLfeBp5wkr,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Other",No,,No,Yes,Often,Some of the time,Often,"Yes, use the responses.",60ad522dcc568c0204b2d2b1
7/29/2022 19:56,7/29/2022 19:57,IP Address,100,89,TRUE,7/29/2022 19:57,R_WptCKJ8RoL748XD,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Other",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62e1ac27961f3e729c0cf5fd
7/29/2022 19:58,7/29/2022 19:58,IP Address,100,54,TRUE,7/29/2022 19:58,R_3HMNFhKs7rMhjKV,,,,,anonymous,EN,Someone claiming to be from the company where you work (but wasn't),No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62c70b2c6fc5a87b4d96fd2d
7/29/2022 19:58,7/29/2022 19:59,IP Address,100,77,TRUE,7/29/2022 19:59,R_3HAHvcfNeCeoT73,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Often,Some of the time,Some of the time,"Yes, use the responses.",6102c2bafd71006cf4fcbd67
7/29/2022 19:58,7/29/2022 19:59,IP Address,100,81,TRUE,7/29/2022 19:59,R_1mxCArvcKvCuEoe,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6266bb112b25f2d6a4ebef7e
7/29/2022 19:59,7/29/2022 20:00,IP Address,100,64,TRUE,7/29/2022 20:00,R_eV8bJOptJe93Vlf,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5e9402c78b4a3c252eafa204
7/29/2022 19:59,7/29/2022 20:00,IP Address,100,78,TRUE,7/29/2022 20:00,R_1jxEV6BA0jBt5QZ,,,,,anonymous,EN,Someone claiming to be from the IRS (but wasn't),No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",611da7451b8f0d49c45c3ef8
7/29/2022 20:01,7/29/2022 20:01,IP Address,100,45,TRUE,7/29/2022 20:01,R_afv6PdzovJJcwil,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Often,Often,Often,"Yes, use the responses.",5e11882114ae638303c715d9
7/29/2022 20:01,7/29/2022 20:02,IP Address,100,46,TRUE,7/29/2022 20:02,R_sMcbxUTi3iAiqg9,,,,,anonymous,EN,Someone claiming to be from another government agency (but wasn't),No,,No,No,Often,Often,Often,"Yes, use the responses.",5eb0bbbc0be27c183500b45d
7/29/2022 19:59,7/29/2022 20:02,IP Address,100,175,TRUE,7/29/2022 20:02,R_1pnXMzVz62mTtGH,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62ca2dea83218e16c9910144
7/29/2022 20:01,7/29/2022 20:03,IP Address,100,72,TRUE,7/29/2022 20:03,R_PYfSRIqSjWO7Lyx,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Often,Often,Often,"Yes, use the responses.",60dbf6f5a1694ed71ee0fd7f
7/29/2022 20:02,7/29/2022 20:03,IP Address,100,57,TRUE,7/29/2022 20:03,R_10O5bA76Tk4OJ2b,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5c11d4c31f6f15000148d741
7/29/2022 20:01,7/29/2022 20:04,IP Address,100,155,TRUE,7/29/2022 20:04,R_1DA9UaO8OsU1ej2,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",6149527a450140c071bd5c2e
7/29/2022 20:03,7/29/2022 20:04,IP Address,100,75,TRUE,7/29/2022 20:04,R_22RkCbMolqgzNlT,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5f54eeabaee77587d1efae3f
7/29/2022 20:05,7/29/2022 20:06,IP Address,100,41,TRUE,7/29/2022 20:06,R_2bJGOEFyCgi4WaB,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Not Sure,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",61147fe0ad281b1f08574891
7/29/2022 20:05,7/29/2022 20:06,IP Address,100,49,TRUE,7/29/2022 20:06,R_Z1ZWDHmlVkwXELn,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6245e2d86ee95ac82a8b4641
7/29/2022 20:05,7/29/2022 20:06,IP Address,100,89,TRUE,7/29/2022 20:06,R_1K8SjGEpOVuzDUB,,,,,anonymous,EN,Other,No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",60255cc2f0319509011ac0a8
7/29/2022 20:06,7/29/2022 20:06,IP Address,100,49,TRUE,7/29/2022 20:06,R_2SkuE5gRMaY0qSX,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",61009b2a71a8f291882734b5
7/29/2022 20:04,7/29/2022 20:08,IP Address,100,237,TRUE,7/29/2022 20:08,R_3D2zRg2G7N7W7Km,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Some of the time,Some of the time,Often,"Yes, use the responses.",62e31a9ce71b2e2da6fafbd4
7/29/2022 20:07,7/29/2022 20:08,IP Address,100,77,TRUE,7/29/2022 20:08,R_OfkLdu7zLE7FnIl,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Often,Some of the time,"Yes, use the responses.",62a0be74f02384a9ec1f4890
7/29/2022 20:07,7/29/2022 20:09,IP Address,100,74,TRUE,7/29/2022 20:09,R_AdtfKjJ9ucotzk5,,,,,anonymous,EN,Other,No,,No,No,Some of the time,Some of the time,Often,"Yes, use the responses.",603a68aad98e955cdccb9aec
7/29/2022 20:07,7/29/2022 20:09,IP Address,100,92,TRUE,7/29/2022 20:09,R_1Iu6WnJtq9kxVrx,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5f9f431d6aa4f3589c783492
7/29/2022 20:08,7/29/2022 20:09,IP Address,100,56,TRUE,7/29/2022 20:09,R_11iGl2oRVhFRXpk,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",5e3a1f1580af1024ad25be3f
7/29/2022 20:09,7/29/2022 20:09,IP Address,100,41,TRUE,7/29/2022 20:09,R_1dp0r0NBUAXdxiQ,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",60feebdd274558e7f3f3278d
7/29/2022 20:10,7/29/2022 20:11,IP Address,100,46,TRUE,7/29/2022 20:11,R_DNM4yOlggtaVe4p,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",59adc9c71b7a550001d63ab1
7/29/2022 20:10,7/29/2022 20:11,IP Address,100,43,TRUE,7/29/2022 20:11,R_302mFmUJoa5YVFs,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",61625a497ae037549b3f9e2a
7/29/2022 20:11,7/29/2022 20:12,IP Address,100,58,TRUE,7/29/2022 20:12,R_1gj77tbcY7jAPQQ,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6150d9de26db220e2a7a912f
7/29/2022 20:12,7/29/2022 20:13,IP Address,100,54,TRUE,7/29/2022 20:13,R_21z9xHJTS1WbpRQ,,,,,anonymous,EN,Other,No,,Not Sure,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5bdb735e48428800012fdf8d
7/29/2022 20:11,7/29/2022 20:13,IP Address,100,120,TRUE,7/29/2022 20:13,R_2U43kDWmMm9ohN1,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",62e023b0665c26fbeca9e44b
7/29/2022 20:13,7/29/2022 20:14,IP Address,100,45,TRUE,7/29/2022 20:14,R_2wnx1NmSejurjRP,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",56a37d86dbe850000bfcef9d
7/29/2022 20:14,7/29/2022 20:15,IP Address,100,52,TRUE,7/29/2022 20:15,R_ToNljrXLvAyvvWh,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,Yes,Some of the time,Hardly ever,Often,"Yes, use the responses.",6298a8398ad18b0e58ae5156
7/29/2022 20:14,7/29/2022 20:15,IP Address,100,104,TRUE,7/29/2022 20:15,R_1lAWBlwD3lsWNE6,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",61127f084f03e7643f7b0f98
7/29/2022 20:16,7/29/2022 20:17,IP Address,100,59,TRUE,7/29/2022 20:17,R_bavLyC7ycOB5qhj,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,Yes,Yes,Often,Some of the time,Some of the time,"Yes, use the responses.",5865ecf6a7f6480001ed9791
7/29/2022 20:17,7/29/2022 20:17,IP Address,100,46,TRUE,7/29/2022 20:17,R_2P0dIVylFsFlh6p,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't)",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62e3623aeb9b54b6d2ff4735
7/29/2022 20:17,7/29/2022 20:19,IP Address,100,81,TRUE,7/29/2022 20:19,R_2sXVwG7KTwiHruJ,,,,,anonymous,EN,Someone claiming to be from the company where you work (but wasn't),No,,Not Sure,Yes,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",62e2d44f79dc2a60549dfa3d
7/29/2022 20:20,7/29/2022 20:21,IP Address,100,54,TRUE,7/29/2022 20:21,R_22DDPd0Axbek4A1,,,,,anonymous,EN,,,,,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",614f96bc8d9a23451a93ca80
7/29/2022 20:20,7/29/2022 20:21,IP Address,100,105,TRUE,7/29/2022 20:21,R_1Ntc6aZv9nkbsVc,,,,,anonymous,EN,Other,No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",61103243f944aa6bcb4f7a3a
7/29/2022 20:22,7/29/2022 20:24,IP Address,100,99,TRUE,7/29/2022 20:24,R_2ZCeyUywzADLEJa,,,,,anonymous,EN,Other,No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5ed4954aea62124652e189c9
7/29/2022 20:24,7/29/2022 20:24,IP Address,100,33,TRUE,7/29/2022 20:24,R_2qxWPc6TdH0uYzE,,,,,anonymous,EN,,,,,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6021522cc0eec00d2e4ab6c7
7/29/2022 20:23,7/29/2022 20:24,IP Address,100,46,TRUE,7/29/2022 20:24,R_7OP3WoF1gAXoa5P,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5c3027ef69d7820001063974
7/29/2022 20:24,7/29/2022 20:26,IP Address,100,88,TRUE,7/29/2022 20:26,R_p0MksNbIQKkoa6B,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,Yes,Some of the time,Some of the time,Often,"Yes, use the responses.",62d3642a8fcb474d63d3534e
7/29/2022 20:25,7/29/2022 20:27,IP Address,100,77,TRUE,7/29/2022 20:27,R_1mFBSnh5n4SHtjY,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,Yes,800,Yes,No,Some of the time,Some of the time,Often,"Yes, use the responses.",5f7d026c6fd2421d2dc1af04
7/29/2022 20:26,7/29/2022 20:27,IP Address,100,60,TRUE,7/29/2022 20:27,R_1CvDT07kOXLqM81,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5a519789e0cf3d000125ee02
7/29/2022 20:25,7/29/2022 20:27,IP Address,100,145,TRUE,7/29/2022 20:27,R_3PzAaOXkSXsZcne,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,Yes,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",61313fad6454dab291dc1256
7/29/2022 20:26,7/29/2022 20:28,IP Address,100,80,TRUE,7/29/2022 20:28,R_2cwLC5SnQzAs7L4,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5808f958b648e600016375dd
